episode,score,mean_20,mean_100,epsilon,loss
131,0,0.1,0.06,0.01,29.22784662246704
132,0,0.1,0.06,0.01,29.22784662246704
133,0,0.1,0.06,0.01,29.22784662246704
134,0,0.1,0.06,0.01,29.983047485351562
135,0,0.1,0.06,0.01,20.392548084259033
136,0,0.1,0.06,0.01,24.267609119415283
137,0,0.1,0.06,0.01,24.267609119415283
138,0,0.1,0.06,0.01,24.267609119415283
139,0,0.1,0.05,0.01,24.267609119415283
140,0,0.1,0.05,0.01,24.267609119415283
141,0,0.1,0.05,0.01,24.267609119415283
142,1,0.15,0.06,0.01,24.049213409423828
143,0,0.15,0.06,0.01,19.450561046600342
144,0,0.15,0.06,0.01,22.826255798339844
145,0,0.15,0.06,0.01,22.826255798339844
146,0,0.15,0.06,0.01,22.826255798339844
147,0,0.1,0.06,0.01,20.58885908126831
148,1,0.1,0.07,0.01,20.58885908126831
149,0,0.1,0.07,0.01,20.58885908126831
150,0,0.1,0.07,0.01,19.49668025970459
151,0,0.1,0.07,0.01,19.49668025970459
152,1,0.15,0.08,0.01,20.757606983184814
153,1,0.2,0.09,0.01,20.757606983184814
154,0,0.2,0.09,0.01,20.960123538970947
155,0,0.2,0.08,0.01,20.960123538970947
156,0,0.2,0.08,0.01,20.960123538970947
157,0,0.2,0.08,0.01,20.960123538970947
158,0,0.2,0.08,0.01,22.337449073791504
159,0,0.2,0.08,0.01,22.337449073791504
160,0,0.2,0.08,0.01,22.54625940322876
161,0,0.2,0.08,0.01,22.54625940322876
162,0,0.15,0.08,0.01,19.617708921432495
163,0,0.15,0.08,0.01,22.292892456054688
164,0,0.15,0.08,0.01,20.617724657058716
165,1,0.2,0.08,0.01,20.617724657058716
166,0,0.2,0.08,0.01,20.617724657058716
167,0,0.2,0.08,0.01,20.617724657058716
168,0,0.15,0.08,0.01,20.617724657058716
169,1,0.2,0.09,0.01,20.975178718566895
170,0,0.2,0.09,0.01,20.975178718566895
171,0,0.2,0.09,0.01,18.327716588974
172,0,0.15,0.09,0.01,18.327716588974
173,0,0.1,0.09,0.01,18.327716588974
174,0,0.1,0.09,0.01,14.406613111495972
175,0,0.1,0.09,0.01,14.406613111495972
176,0,0.1,0.09,0.01,14.406613111495972
177,0,0.1,0.09,0.01,16.440196990966797
178,0,0.1,0.09,0.01,16.440196990966797
179,0,0.1,0.09,0.01,16.440196990966797
180,0,0.1,0.09,0.01,16.440196990966797
181,0,0.1,0.09,0.01,16.440196990966797
182,1,0.15,0.1,0.01,16.440196990966797
183,0,0.15,0.1,0.01,18.798452854156494
184,0,0.15,0.1,0.01,18.798452854156494
185,0,0.1,0.1,0.01,16.30763030052185
186,0,0.1,0.1,0.01,16.30763030052185
187,0,0.1,0.1,0.01,16.30763030052185
188,0,0.1,0.1,0.01,16.30763030052185
189,0,0.05,0.1,0.01,16.30763030052185
190,0,0.05,0.1,0.01,16.30763030052185
191,0,0.05,0.1,0.01,16.30763030052185
192,0,0.05,0.1,0.01,14.932910442352295
193,0,0.05,0.1,0.01,14.932910442352295
194,0,0.05,0.1,0.01,14.932910442352295
195,0,0.05,0.1,0.01,14.932910442352295
196,0,0.05,0.09,0.01,14.932910442352295
197,0,0.05,0.09,0.01,14.932910442352295
198,0,0.05,0.09,0.01,16.099382638931274
199,1,0.1,0.1,0.01,14.826298475265503
200,2,0.2,0.12,0.01,9.026643872261047
201,0,0.2,0.12,0.01,11.377803325653076
202,1,0.2,0.13,0.01,12.334758996963501
203,0,0.2,0.13,0.01,7.418800354003906
204,0,0.2,0.13,0.01,7.418800354003906
205,0,0.2,0.13,0.01,7.418800354003906
206,0,0.2,0.13,0.01,7.840887904167175
207,0,0.2,0.13,0.01,6.364348530769348
208,0,0.2,0.13,0.01,6.364348530769348
209,0,0.2,0.13,0.01,6.364348530769348
210,0,0.2,0.13,0.01,6.364348530769348
211,0,0.2,0.13,0.01,6.364348530769348
212,0,0.2,0.13,0.01,6.364348530769348
213,0,0.2,0.13,0.01,8.932735204696655
214,0,0.2,0.13,0.01,8.932735204696655
215,1,0.25,0.14,0.01,7.050876975059509
216,0,0.25,0.14,0.01,8.715989887714386
217,0,0.25,0.14,0.01,7.761285662651062
218,0,0.25,0.14,0.01,7.761285662651062
219,0,0.2,0.14,0.01,7.761285662651062
220,0,0.1,0.14,0.01,7.829262614250183
221,0,0.1,0.14,0.01,7.829262614250183
222,0,0.05,0.14,0.01,7.833510160446167
223,0,0.05,0.14,0.01,5.058596909046173
224,0,0.05,0.14,0.01,5.621520578861237
225,0,0.05,0.14,0.01,9.054380655288696
226,0,0.05,0.14,0.01,5.38502311706543
227,0,0.05,0.13,0.01,5.38502311706543
228,0,0.05,0.12,0.01,5.38502311706543
229,1,0.1,0.13,0.01,5.576620697975159
230,1,0.15,0.14,0.01,6.072075366973877
231,0,0.15,0.14,0.01,5.222786784172058
232,0,0.15,0.14,0.01,5.222786784172058
233,0,0.15,0.14,0.01,5.685443818569183
234,0,0.15,0.14,0.01,5.004849910736084
235,0,0.1,0.14,0.01,5.336579322814941
236,1,0.15,0.15,0.01,5.320126950740814
237,0,0.15,0.15,0.01,5.103588938713074
238,0,0.15,0.15,0.01,5.286127328872681
239,0,0.15,0.15,0.01,5.627518832683563
240,1,0.2,0.16,0.01,4.812112748622894
241,1,0.25,0.17,0.01,6.205461919307709
242,1,0.3,0.17,0.01,5.534463286399841
243,1,0.35,0.18,0.01,5.534463286399841
244,1,0.4,0.19,0.01,4.635142236948013
245,1,0.45,0.2,0.01,6.141428232192993
246,0,0.45,0.2,0.01,4.407300889492035
247,1,0.5,0.21,0.01,4.447773516178131
248,1,0.55,0.21,0.01,3.409764051437378
249,1,0.55,0.22,0.01,3.579403519630432
250,1,0.55,0.23,0.01,3.179860383272171
251,1,0.6,0.24,0.01,3.5879381895065308
252,1,0.65,0.24,0.01,3.144215762615204
253,1,0.7,0.24,0.01,3.9712193608283997
254,1,0.75,0.25,0.01,7.68846070766449
255,0,0.75,0.25,0.01,3.1003222465515137
256,0,0.7,0.25,0.01,4.852749928832054
257,0,0.7,0.25,0.01,4.231420636177063
258,0,0.7,0.25,0.01,2.5228082835674286
259,0,0.7,0.25,0.01,4.182467520236969
260,0,0.65,0.25,0.01,4.2041767835617065
261,0,0.6,0.25,0.01,5.429297149181366
262,1,0.6,0.26,0.01,2.8135510981082916
263,1,0.6,0.27,0.01,3.9754998087882996
264,1,0.6,0.28,0.01,3.9754998087882996
265,0,0.55,0.27,0.01,5.211351156234741
266,0,0.55,0.27,0.01,2.845949202775955
267,0,0.5,0.27,0.01,2.845949202775955
268,0,0.45,0.27,0.01,3.1572428345680237
269,1,0.45,0.27,0.01,3.435755491256714
270,2,0.5,0.29,0.01,3.221645772457123
271,1,0.5,0.3,0.01,3.221645772457123
272,1,0.5,0.31,0.01,3.006663292646408
273,0,0.45,0.31,0.01,4.5453200340271
274,0,0.4,0.31,0.01,4.85840231180191
275,0,0.4,0.31,0.01,5.883179128170013
276,0,0.4,0.31,0.01,2.7604819536209106
277,0,0.4,0.31,0.01,1.9134776294231415
278,0,0.4,0.31,0.01,3.2460504174232483
279,0,0.4,0.31,0.01,3.2460504174232483
280,2,0.5,0.33,0.01,3.2460504174232483
281,1,0.55,0.34,0.01,1.0311129093170166
282,1,0.55,0.34,0.01,3.5807403326034546
283,1,0.55,0.35,0.01,2.911415070295334
284,0,0.5,0.35,0.01,2.6389549523591995
285,0,0.5,0.35,0.01,3.412558615207672
286,0,0.5,0.35,0.01,2.5803936272859573
287,1,0.55,0.36,0.01,5.249304294586182
288,0,0.55,0.36,0.01,5.263772547245026
289,0,0.5,0.36,0.01,3.3971511721611023
290,1,0.45,0.37,0.01,3.485595554113388
291,0,0.4,0.37,0.01,4.20172093808651
292,1,0.4,0.38,0.01,4.445257902145386
293,0,0.4,0.38,0.01,2.807264417409897
294,1,0.45,0.39,0.01,1.723789319396019
295,1,0.5,0.4,0.01,2.6180783212184906
296,0,0.5,0.4,0.01,1.8818577378988266
297,1,0.55,0.41,0.01,1.8818577378988266
298,0,0.55,0.41,0.01,3.003790333867073
299,0,0.55,0.4,0.01,3.176452100276947
300,0,0.45,0.38,0.01,3.7836010307073593
301,0,0.4,0.38,0.01,3.4207045435905457
302,0,0.35,0.37,0.01,3.4207045435905457
303,2,0.4,0.39,0.01,2.908540666103363
304,0,0.4,0.39,0.01,3.8889002799987793
305,2,0.5,0.41,0.01,3.668496072292328
306,1,0.55,0.42,0.01,7.492654919624329
307,1,0.55,0.43,0.01,3.8610642850399017
308,0,0.55,0.43,0.01,2.945894315838814
309,1,0.6,0.44,0.01,2.945894315838814
310,0,0.55,0.44,0.01,2.945894315838814
311,0,0.55,0.44,0.01,1.5736145228147507
312,1,0.55,0.45,0.01,3.0824825018644333
313,1,0.6,0.46,0.01,5.578255981206894
314,0,0.55,0.46,0.01,1.622245378792286
315,0,0.5,0.45,0.01,1.622245378792286
316,0,0.5,0.45,0.01,3.8280904591083527
317,0,0.45,0.45,0.01,5.615770667791367
318,2,0.55,0.47,0.01,3.4855971932411194
319,0,0.55,0.47,0.01,3.599682182073593
320,2,0.65,0.49,0.01,6.970885992050171
321,1,0.7,0.5,0.01,4.584458708763123
322,0,0.7,0.5,0.01,3.8204441368579865
323,0,0.6,0.5,0.01,2.298632025718689
324,0,0.6,0.5,0.01,2.298632025718689
325,1,0.55,0.51,0.01,4.859688341617584
326,0,0.5,0.51,0.01,2.5551780462265015
327,1,0.5,0.52,0.01,2.5615134090185165
328,0,0.5,0.52,0.01,4.663996636867523
329,1,0.5,0.52,0.01,2.6488012969493866
330,0,0.5,0.51,0.01,2.1006625592708588
331,1,0.55,0.52,0.01,4.542601406574249
332,0,0.5,0.52,0.01,4.506045863032341
333,0,0.45,0.52,0.01,6.016961339861155
334,0,0.45,0.52,0.01,4.055399835109711
335,1,0.5,0.53,0.01,2.5233079195022583
336,1,0.55,0.53,0.01,3.8481343388557434
337,1,0.6,0.54,0.01,3.1891735196113586
338,1,0.55,0.55,0.01,1.8229324519634247
339,0,0.55,0.55,0.01,4.634743273258209
340,2,0.55,0.56,0.01,1.3562623709440231
341,0,0.5,0.55,0.01,6.647507965564728
342,0,0.5,0.54,0.01,4.466394603252411
343,0,0.5,0.53,0.01,3.2498021870851517
344,0,0.5,0.52,0.01,1.6243777573108673
345,1,0.5,0.52,0.01,3.7276651263237
346,1,0.55,0.53,0.01,5.641616523265839
347,1,0.55,0.53,0.01,3.3506290316581726
348,0,0.55,0.52,0.01,3.3506290316581726
349,1,0.55,0.52,0.01,2.73322956264019
350,1,0.6,0.52,0.01,2.73322956264019
351,0,0.55,0.51,0.01,3.7700503394007683
352,0,0.55,0.5,0.01,3.7700503394007683
353,0,0.55,0.49,0.01,3.7700503394007683
354,0,0.55,0.48,0.01,3.5174769163131714
355,1,0.55,0.49,0.01,3.5174769163131714
356,1,0.55,0.5,0.01,4.0549377501010895
357,1,0.55,0.51,0.01,4.829430162906647
358,0,0.5,0.51,0.01,4.940622642636299
359,1,0.55,0.52,0.01,3.1255728974938393
360,0,0.45,0.52,0.01,2.2279202938079834
361,1,0.5,0.53,0.01,4.997935771942139
362,0,0.5,0.52,0.01,2.8030180633068085
363,1,0.55,0.52,0.01,2.8030180633068085
364,0,0.55,0.51,0.01,4.704293370246887
365,0,0.5,0.51,0.01,3.223227769136429
366,0,0.45,0.51,0.01,3.561676323413849
367,0,0.4,0.51,0.01,4.599962830543518
368,0,0.4,0.51,0.01,2.979307144880295
369,1,0.4,0.51,0.01,3.22398641705513
370,1,0.4,0.5,0.01,6.3677539229393005
371,0,0.4,0.49,0.01,4.794503882527351
372,1,0.45,0.49,0.01,3.1493659541010857
373,1,0.5,0.5,0.01,4.469058573246002
374,0,0.5,0.5,0.01,2.338875040411949
375,0,0.45,0.5,0.01,3.7329314947128296
376,2,0.5,0.52,0.01,3.9554113298654556
377,0,0.45,0.52,0.01,3.924249053001404
378,0,0.45,0.52,0.01,3.401699498295784
379,0,0.4,0.52,0.01,4.126911163330078
380,1,0.45,0.51,0.01,3.7275365591049194
381,0,0.4,0.5,0.01,4.1069473922252655
382,0,0.4,0.49,0.01,3.7382895797491074
383,0,0.35,0.48,0.01,1.875690832734108
384,0,0.35,0.48,0.01,6.2322022914886475
385,3,0.5,0.51,0.01,3.589635282754898
386,0,0.5,0.51,0.01,3.6528382897377014
387,0,0.5,0.5,0.01,3.6528382897377014
388,0,0.5,0.5,0.01,4.526186555624008
389,0,0.45,0.5,0.01,5.0655278861522675
390,0,0.4,0.49,0.01,5.0655278861522675
391,0,0.4,0.49,0.01,3.466742694377899
392,0,0.35,0.48,0.01,3.810212194919586
393,1,0.35,0.49,0.01,2.3501196950674057
394,1,0.4,0.49,0.01,2.3501196950674057
395,0,0.4,0.48,0.01,4.403325140476227
396,0,0.3,0.48,0.01,2.3602571189403534
397,0,0.3,0.47,0.01,2.667338266968727
398,3,0.45,0.5,0.01,2.8194999247789383
399,1,0.5,0.51,0.01,3.431209370493889
400,1,0.5,0.52,0.01,3.5967137441039085
401,0,0.5,0.52,0.01,3.397203668951988
402,0,0.5,0.52,0.01,3.397203668951988
403,0,0.5,0.5,0.01,4.430704340338707
404,3,0.65,0.53,0.01,4.30489194393158
405,1,0.55,0.52,0.01,4.485438406467438
406,0,0.55,0.51,0.01,4.485438406467438
407,1,0.6,0.51,0.01,2.8029539436101913
408,1,0.65,0.52,0.01,5.637079417705536
409,1,0.7,0.52,0.01,3.564441978931427
410,1,0.75,0.53,0.01,4.044542908668518
411,1,0.8,0.54,0.01,4.044542908668518
412,0,0.8,0.53,0.01,5.275217264890671
413,0,0.75,0.52,0.01,3.22054760158062
414,0,0.7,0.52,0.01,6.604636490345001
415,0,0.7,0.52,0.01,3.7040024399757385
416,0,0.7,0.52,0.01,3.3417747914791107
417,2,0.8,0.54,0.01,4.112643003463745
418,1,0.7,0.53,0.01,4.112643003463745
419,1,0.7,0.54,0.01,3.864900052547455
420,0,0.65,0.52,0.01,6.9595340341329575
421,1,0.7,0.52,0.01,4.573295742273331
422,1,0.75,0.53,0.01,2.332814186811447
423,1,0.8,0.54,0.01,2.725009962916374
424,0,0.65,0.54,0.01,2.6643765047192574
425,2,0.7,0.55,0.01,6.075537100434303
426,0,0.7,0.55,0.01,4.684578061103821
427,1,0.7,0.55,0.01,5.1238685846328735
428,1,0.7,0.56,0.01,1.972849540412426
429,1,0.7,0.56,0.01,2.4693700671195984
430,0,0.65,0.56,0.01,2.044501669704914
431,3,0.75,0.58,0.01,2.044501669704914
432,0,0.75,0.58,0.01,3.436764419078827
433,1,0.8,0.59,0.01,3.2624118104577065
434,0,0.8,0.59,0.01,1.7452403828501701
435,2,0.9,0.6,0.01,4.06123486161232
436,0,0.9,0.59,0.01,4.99355810880661
437,1,0.85,0.59,0.01,4.497340068221092
438,1,0.85,0.59,0.01,3.8985292613506317
439,1,0.85,0.6,0.01,5.536684215068817
440,0,0.85,0.58,0.01,5.536684215068817
441,0,0.8,0.58,0.01,5.851712375879288
442,1,0.8,0.59,0.01,5.993839800357819
443,1,0.8,0.6,0.01,3.1482656449079514
444,0,0.8,0.6,0.01,4.9672194719314575
445,0,0.7,0.59,0.01,4.721854507923126
446,1,0.75,0.59,0.01,4.448899835348129
447,2,0.8,0.6,0.01,1.731783650815487
448,0,0.75,0.6,0.01,9.695709466934204
449,1,0.75,0.6,0.01,5.611481606960297
450,0,0.75,0.59,0.01,3.6964118778705597
451,3,0.75,0.62,0.01,3.147090435028076
452,0,0.75,0.62,0.01,3.3612360656261444
453,0,0.7,0.62,0.01,3.3612360656261444
454,0,0.7,0.62,0.01,3.965056836605072
455,2,0.7,0.63,0.01,3.350253865122795
456,2,0.8,0.64,0.01,4.801683485507965
457,2,0.85,0.65,0.01,2.3336289525032043
458,3,0.95,0.68,0.01,4.066168665885925
459,3,1.05,0.7,0.01,4.066168665885925
460,1,1.1,0.71,0.01,3.2484594881534576
461,1,1.15,0.71,0.01,4.545295804738998
462,1,1.15,0.72,0.01,6.275890409946442
463,1,1.15,0.72,0.01,3.1908220052719116
464,0,1.15,0.72,0.01,4.3522874265909195
465,0,1.15,0.72,0.01,3.1853162944316864
466,0,1.1,0.72,0.01,4.620125949382782
467,2,1.1,0.74,0.01,4.545210763812065
468,0,1.1,0.74,0.01,2.049133948981762
469,1,1.1,0.74,0.01,2.8980168104171753
470,0,1.1,0.73,0.01,2.833595335483551
471,0,0.95,0.73,0.01,4.064302444458008
472,1,1.0,0.73,0.01,5.698154151439667
473,1,1.05,0.73,0.01,4.8143088817596436
474,1,1.1,0.74,0.01,2.383410304784775
475,0,1.0,0.74,0.01,3.175709381699562
476,1,0.95,0.73,0.01,1.9441591575741768
477,2,0.95,0.75,0.01,4.037416994571686
478,0,0.8,0.75,0.01,3.046892389655113
479,1,0.7,0.76,0.01,4.2970419228076935
480,0,0.65,0.75,0.01,2.9639037251472473
481,0,0.6,0.75,0.01,2.9100473821163177
482,1,0.6,0.76,0.01,4.175166442990303
483,0,0.55,0.76,0.01,5.652677603065968
484,3,0.7,0.79,0.01,5.424388408660889
485,0,0.7,0.76,0.01,5.574356436729431
486,0,0.7,0.76,0.01,4.592164754867554
487,1,0.65,0.77,0.01,4.592164754867554
488,2,0.75,0.79,0.01,3.477648973464966
489,3,0.85,0.82,0.01,3.3129568696022034
490,0,0.85,0.82,0.01,6.270508825778961
491,1,0.9,0.83,0.01,4.344028860330582
492,1,0.9,0.84,0.01,4.344028860330582
493,0,0.85,0.83,0.01,5.048471182584763
494,2,0.9,0.84,0.01,6.031278058886528
495,0,0.9,0.84,0.01,3.2797116339206696
496,0,0.85,0.84,0.01,5.446796953678131
497,1,0.8,0.85,0.01,4.266131818294525
498,0,0.8,0.82,0.01,4.055412709712982
499,0,0.75,0.81,0.01,5.850330233573914
500,0,0.75,0.8,0.01,2.570608913898468
501,1,0.8,0.81,0.01,8.396060585975647
502,0,0.75,0.81,0.01,5.047102600336075
503,0,0.75,0.81,0.01,1.6267162263393402
504,3,0.75,0.81,0.01,4.945872336626053
505,1,0.8,0.81,0.01,5.600341379642487
506,2,0.9,0.83,0.01,4.456122621893883
507,2,0.95,0.84,0.01,6.444705486297607
508,0,0.85,0.83,0.01,1.90191650390625
509,4,0.9,0.86,0.01,4.039234146475792
510,0,0.9,0.85,0.01,4.039234146475792
511,0,0.85,0.84,0.01,5.967416897416115
512,2,0.9,0.86,0.01,3.7662098482251167
513,1,0.95,0.87,0.01,3.0113259106874466
514,1,0.9,0.88,0.01,2.589257687330246
515,1,0.95,0.89,0.01,5.500737741589546
516,1,1.0,0.9,0.01,3.3025583028793335
517,1,1.0,0.89,0.01,3.676883339881897
518,1,1.05,0.89,0.01,3.6257923990488052
519,0,1.05,0.88,0.01,3.176632598042488
520,1,1.1,0.89,0.01,5.348484605550766
521,0,1.05,0.88,0.01,5.435435354709625
522,1,1.1,0.88,0.01,3.509557604789734
523,1,1.15,0.88,0.01,4.298533767461777
524,3,1.15,0.91,0.01,2.6234957575798035
525,2,1.2,0.91,0.01,3.1706545054912567
526,2,1.2,0.93,0.01,4.464645624160767
527,0,1.1,0.92,0.01,4.664702221751213
528,2,1.2,0.93,0.01,5.407425343990326
529,0,1.0,0.92,0.01,5.421048641204834
530,0,1.0,0.92,0.01,3.9087131544947624
531,1,1.05,0.9,0.01,6.045970559120178
532,1,1.0,0.91,0.01,6.218623384833336
533,1,1.0,0.91,0.01,5.115850508213043
534,0,0.95,0.91,0.01,2.7926628589630127
535,0,0.9,0.89,0.01,4.470562398433685
536,0,0.85,0.89,0.01,3.614953398704529
537,1,0.85,0.89,0.01,3.1036393120884895
538,1,0.85,0.89,0.01,3.1036393120884895
539,0,0.85,0.88,0.01,1.740186333656311
540,0,0.8,0.88,0.01,1.740186333656311
541,1,0.85,0.89,0.01,4.002900674939156
542,2,0.9,0.9,0.01,2.961202919483185
543,1,0.9,0.9,0.01,6.210672318935394
544,1,0.8,0.91,0.01,4.938716769218445
545,0,0.7,0.91,0.01,4.938716769218445
546,0,0.6,0.9,0.01,2.724041223526001
547,1,0.65,0.89,0.01,7.148733973503113
548,0,0.55,0.89,0.01,6.419723808765411
549,0,0.55,0.88,0.01,8.470031142234802
550,2,0.65,0.9,0.01,4.279177367687225
551,0,0.6,0.87,0.01,4.7981583178043365
552,2,0.65,0.89,0.01,5.457127332687378
553,1,0.65,0.9,0.01,1.978156864643097
554,1,0.7,0.91,0.01,4.0226841270923615
555,2,0.8,0.91,0.01,5.589385747909546
556,1,0.85,0.9,0.01,4.825669705867767
557,1,0.85,0.89,0.01,2.14546936750412
558,3,0.95,0.89,0.01,8.080581784248352
559,1,1.0,0.87,0.01,8.080581784248352
560,1,1.05,0.87,0.01,2.5773881375789642
561,1,1.05,0.87,0.01,6.768450021743774
562,1,1.0,0.87,0.01,2.0739126801490784
563,0,0.95,0.86,0.01,2.7694000601768494
564,2,1.0,0.88,0.01,3.9229826778173447
