episode,score,mean_20,mean_100,epsilon,loss
121,0,0.0,0.04,0.01,14.926542472839355
122,0,0.0,0.04,0.01,5.427857398986816
123,0,0.0,0.04,0.01,5.427857398986816
124,0,0.0,0.04,0.01,5.427857398986816
125,0,0.0,0.04,0.01,5.427857398986816
126,0,0.0,0.04,0.01,5.427857398986816
127,0,0.0,0.04,0.01,5.427857398986816
128,0,0.0,0.04,0.01,5.427857398986816
129,0,0.0,0.04,0.01,5.427857398986816
130,0,0.0,0.04,0.01,4.10156216621399
131,0,0.0,0.04,0.01,4.10156216621399
132,0,0.0,0.03,0.01,4.649035215377808
133,0,0.0,0.02,0.01,4.649035215377808
134,0,0.0,0.01,0.01,4.649035215377808
135,0,0.0,0.01,0.01,9.567316627502441
136,0,0.0,0.01,0.01,9.567316627502441
137,0,0.0,0.01,0.01,9.567316627502441
138,0,0.0,0.01,0.01,9.567316627502441
139,0,0.0,0.01,0.01,9.567316627502441
140,0,0.0,0.01,0.01,9.567316627502441
141,0,0.0,0.01,0.01,9.567316627502441
142,0,0.0,0.01,0.01,9.567316627502441
143,0,0.0,0.01,0.01,9.567316627502441
144,0,0.0,0.01,0.01,9.567316627502441
145,0,0.0,0.01,0.01,9.567316627502441
146,0,0.0,0.01,0.01,9.567316627502441
147,0,0.0,0.01,0.01,6.154160976409912
148,0,0.0,0.01,0.01,6.154160976409912
149,0,0.0,0.01,0.01,6.154160976409912
150,0,0.0,0.01,0.01,6.154160976409912
151,0,0.0,0.01,0.01,6.154160976409912
152,0,0.0,0.01,0.01,6.154160976409912
153,0,0.0,0.01,0.01,6.154160976409912
154,0,0.0,0.01,0.01,2.89187376499176
155,2,0.1,0.03,0.01,2.5690120816230775
156,1,0.15,0.04,0.01,3.42653603553772
157,1,0.2,0.05,0.01,2.1869599342346193
158,0,0.2,0.05,0.01,2.1869599342346193
159,0,0.2,0.05,0.01,2.1869599342346193
160,0,0.2,0.05,0.01,2.1869599342346193
161,0,0.2,0.05,0.01,4.808828711509705
162,0,0.2,0.05,0.01,4.808828711509705
163,0,0.2,0.05,0.01,4.808828711509705
164,0,0.2,0.05,0.01,4.759173059463501
165,0,0.2,0.05,0.01,3.3057098388671875
166,0,0.2,0.05,0.01,3.3057098388671875
167,0,0.2,0.05,0.01,5.109612274169922
168,0,0.2,0.05,0.01,5.109612274169922
169,0,0.2,0.05,0.01,5.109612274169922
170,0,0.2,0.05,0.01,5.109612274169922
171,0,0.2,0.05,0.01,4.9934735774993895
172,1,0.25,0.06,0.01,4.9934735774993895
173,0,0.25,0.06,0.01,4.9934735774993895
174,1,0.3,0.07,0.01,4.9934735774993895
175,0,0.2,0.07,0.01,4.333818626403809
176,0,0.15,0.07,0.01,4.74397873878479
177,0,0.1,0.07,0.01,3.246704435348511
178,0,0.1,0.07,0.01,3.246704435348511
179,0,0.1,0.07,0.01,3.5223120212554933
180,0,0.1,0.07,0.01,5.7209439992904665
181,0,0.1,0.07,0.01,5.7209439992904665
182,0,0.1,0.07,0.01,3.6990174293518066
183,1,0.15,0.08,0.01,3.6990174293518066
184,0,0.15,0.08,0.01,3.6990174293518066
185,1,0.2,0.09,0.01,3.763524389266968
186,1,0.25,0.1,0.01,4.679115152359008
187,0,0.25,0.1,0.01,3.6821587324142455
188,0,0.25,0.1,0.01,3.6821587324142455
189,0,0.25,0.1,0.01,2.641672372817993
190,0,0.25,0.1,0.01,2.641672372817993
191,0,0.25,0.1,0.01,2.641672372817993
192,1,0.25,0.11,0.01,5.030667114257812
193,1,0.3,0.12,0.01,5.030667114257812
194,0,0.25,0.12,0.01,5.030667114257812
195,0,0.25,0.12,0.01,5.356329107284546
196,0,0.25,0.12,0.01,5.356329107284546
197,0,0.25,0.12,0.01,5.356329107284546
198,0,0.25,0.12,0.01,5.356329107284546
199,0,0.25,0.12,0.01,4.224667596817016
200,0,0.25,0.11,0.01,4.224667596817016
201,0,0.25,0.11,0.01,4.756367588043213
202,0,0.25,0.11,0.01,3.2964991092681886
203,1,0.25,0.12,0.01,3.2964991092681886
204,0,0.25,0.12,0.01,3.203840732574463
205,0,0.2,0.12,0.01,5.006076192855835
206,0,0.15,0.12,0.01,5.006076192855835
207,0,0.15,0.12,0.01,3.645830678939819
208,1,0.2,0.13,0.01,3.645830678939819
209,0,0.2,0.13,0.01,2.252674031257629
210,0,0.2,0.13,0.01,3.2154681205749513
211,0,0.2,0.13,0.01,3.568694067001343
212,0,0.15,0.13,0.01,3.568694067001343
213,0,0.1,0.13,0.01,3.568694067001343
214,0,0.1,0.13,0.01,1.9785762190818788
215,0,0.1,0.13,0.01,1.9785762190818788
216,0,0.1,0.13,0.01,1.9785762190818788
217,0,0.1,0.13,0.01,1.9785762190818788
218,0,0.1,0.13,0.01,1.9785762190818788
219,0,0.1,0.13,0.01,2.5337757110595702
220,0,0.1,0.13,0.01,4.320429134368896
221,0,0.1,0.13,0.01,4.320429134368896
222,0,0.1,0.13,0.01,4.473701333999633
223,0,0.05,0.13,0.01,5.058297109603882
224,0,0.05,0.13,0.01,5.058297109603882
225,0,0.05,0.13,0.01,6.17478837966919
226,0,0.05,0.13,0.01,6.17478837966919
227,0,0.05,0.13,0.01,3.5657927989959717
228,1,0.05,0.14,0.01,3.5657927989959717
229,1,0.1,0.15,0.01,3.5657927989959717
230,1,0.15,0.16,0.01,3.5657927989959717
231,1,0.2,0.17,0.01,3.5657927989959717
232,0,0.2,0.17,0.01,4.110518884658814
233,0,0.2,0.17,0.01,3.8006165504455565
234,1,0.25,0.18,0.01,4.026913356781006
235,0,0.25,0.18,0.01,4.026913356781006
236,1,0.3,0.19,0.01,3.0803176879882814
237,0,0.3,0.19,0.01,4.627272248268127
238,0,0.3,0.19,0.01,3.5333244800567627
239,0,0.3,0.19,0.01,3.5333244800567627
240,0,0.3,0.19,0.01,3.5333244800567627
241,0,0.3,0.19,0.01,3.82482990026474
242,0,0.3,0.19,0.01,3.82482990026474
243,0,0.3,0.19,0.01,4.913308954238891
244,1,0.35,0.2,0.01,4.265007019042969
245,1,0.4,0.21,0.01,4.265007019042969
246,0,0.4,0.21,0.01,3.7105589151382445
247,0,0.4,0.21,0.01,4.647267246246338
248,1,0.4,0.22,0.01,4.647267246246338
249,0,0.35,0.22,0.01,4.842783212661743
250,0,0.3,0.22,0.01,4.842783212661743
251,0,0.25,0.22,0.01,2.9960541486740113
252,0,0.25,0.22,0.01,5.067705392837524
253,0,0.25,0.22,0.01,5.067705392837524
254,0,0.2,0.22,0.01,4.5385993957519535
255,0,0.2,0.2,0.01,2.9339940786361693
256,0,0.15,0.19,0.01,2.8887580394744874
257,0,0.15,0.18,0.01,2.0779234170913696
258,0,0.15,0.18,0.01,2.217758631706238
259,0,0.15,0.18,0.01,2.217758631706238
260,0,0.15,0.18,0.01,2.217758631706238
261,0,0.15,0.18,0.01,3.864087963104248
262,1,0.2,0.19,0.01,3.864087963104248
263,0,0.2,0.19,0.01,3.141274118423462
264,1,0.2,0.2,0.01,3.141274118423462
265,0,0.15,0.2,0.01,2.8564022302627565
266,0,0.15,0.2,0.01,3.206622505187988
267,0,0.15,0.2,0.01,2.82510392665863
268,0,0.1,0.2,0.01,2.82510392665863
269,0,0.1,0.2,0.01,3.1946855068206785
270,0,0.1,0.2,0.01,3.1946855068206785
271,0,0.1,0.2,0.01,3.293534994125366
272,0,0.1,0.19,0.01,4.313849401473999
273,0,0.1,0.19,0.01,2.4786367416381836
274,0,0.1,0.18,0.01,3.4468548774719237
275,1,0.15,0.19,0.01,3.0931153297424316
276,0,0.15,0.19,0.01,2.1298176050186157
277,0,0.15,0.19,0.01,2.956111192703247
278,0,0.15,0.19,0.01,3.5170350074768066
279,0,0.15,0.19,0.01,3.5683107376098633
280,3,0.3,0.22,0.01,4.442264080047607
281,0,0.3,0.22,0.01,2.971325170993805
282,0,0.25,0.22,0.01,2.971325170993805
283,0,0.25,0.21,0.01,3.43077130317688
284,0,0.2,0.21,0.01,3.5579214572906492
285,0,0.2,0.2,0.01,2.72688205242157
286,0,0.2,0.19,0.01,2.3659563302993774
287,0,0.2,0.19,0.01,2.619716668128967
288,0,0.2,0.19,0.01,3.6876548767089843
289,0,0.2,0.19,0.01,3.6876548767089843
290,2,0.3,0.21,0.01,4.077421236038208
291,1,0.35,0.22,0.01,2.3881999254226685
292,0,0.35,0.21,0.01,2.0240175485610963
293,0,0.35,0.2,0.01,3.029412531852722
294,0,0.35,0.2,0.01,3.029412531852722
295,0,0.3,0.2,0.01,1.8925397634506225
296,0,0.3,0.2,0.01,2.2832932472229004
297,0,0.3,0.2,0.01,2.2832932472229004
298,1,0.35,0.21,0.01,2.2010236501693727
299,1,0.4,0.22,0.01,2.055641603469849
300,0,0.25,0.22,0.01,3.0911897659301757
301,0,0.25,0.22,0.01,1.9080868721008302
302,0,0.25,0.22,0.01,3.185528874397278
303,0,0.25,0.21,0.01,2.1085909366607667
304,0,0.25,0.21,0.01,2.1085909366607667
305,0,0.25,0.21,0.01,2.1085909366607667
306,0,0.25,0.21,0.01,2.1085909366607667
307,0,0.25,0.21,0.01,3.492162322998047
308,0,0.25,0.2,0.01,3.492162322998047
309,0,0.25,0.2,0.01,2.410819149017334
310,1,0.2,0.21,0.01,1.8854565024375916
311,0,0.15,0.21,0.01,1.8854565024375916
312,0,0.15,0.21,0.01,2.569265031814575
313,0,0.15,0.21,0.01,2.2884879112243652
314,0,0.15,0.21,0.01,3.3465620040893556
315,0,0.15,0.21,0.01,2.1663023591041566
316,2,0.25,0.23,0.01,2.411369097232819
317,1,0.3,0.24,0.01,1.394917857646942
318,0,0.25,0.24,0.01,2.2449816942214964
319,0,0.2,0.24,0.01,1.4088631987571716
320,0,0.2,0.24,0.01,1.5583624362945556
321,2,0.3,0.26,0.01,2.0203535556793213
322,0,0.3,0.26,0.01,2.4335844695568083
323,0,0.3,0.26,0.01,2.129998707771301
324,0,0.3,0.26,0.01,1.6384195923805236
325,0,0.3,0.26,0.01,1.3443772912025451
326,0,0.3,0.26,0.01,2.14817099571228
327,0,0.3,0.26,0.01,1.9010244011878967
328,1,0.35,0.26,0.01,1.8466951608657838
329,2,0.45,0.27,0.01,1.618423879146576
330,0,0.4,0.26,0.01,1.7299211978912354
331,0,0.4,0.25,0.01,3.029791009426117
332,0,0.4,0.25,0.01,1.947469961643219
333,0,0.4,0.25,0.01,2.3067998766899107
334,0,0.4,0.24,0.01,2.404805040359497
335,0,0.4,0.24,0.01,2.5007755637168883
336,0,0.3,0.23,0.01,1.1950858116149903
337,0,0.25,0.23,0.01,2.0476375460624694
338,0,0.25,0.23,0.01,2.0476375460624694
339,0,0.25,0.23,0.01,2.0476375460624694
340,0,0.25,0.23,0.01,2.0434258341789246
341,0,0.15,0.23,0.01,2.0434258341789246
342,0,0.15,0.23,0.01,2.7384780049324036
343,0,0.15,0.23,0.01,2.7384780049324036
344,1,0.2,0.23,0.01,2.5044567346572877
345,0,0.2,0.22,0.01,4.037710452079773
346,1,0.25,0.23,0.01,1.808362716436386
347,0,0.25,0.23,0.01,2.074690616130829
348,0,0.2,0.22,0.01,3.5943816542625426
349,0,0.1,0.22,0.01,1.8265858173370362
350,1,0.15,0.23,0.01,3.1122169375419615
351,0,0.15,0.23,0.01,1.607931625843048
352,0,0.15,0.23,0.01,2.4366779685020448
353,0,0.15,0.23,0.01,1.7887446641921998
354,1,0.2,0.24,0.01,2.5571667730808256
355,1,0.25,0.25,0.01,2.223347568511963
356,0,0.25,0.25,0.01,1.386085295677185
357,0,0.25,0.25,0.01,1.2217334389686585
358,0,0.25,0.25,0.01,2.569880509376526
359,0,0.25,0.25,0.01,4.685801035165786
360,0,0.25,0.25,0.01,2.079161322116852
361,0,0.25,0.25,0.01,2.0898560881614685
362,0,0.25,0.24,0.01,2.9579935312271117
363,1,0.3,0.25,0.01,2.9579935312271117
364,1,0.3,0.25,0.01,2.083288276195526
365,0,0.3,0.25,0.01,1.8112804889678955
366,0,0.25,0.25,0.01,4.1050852060317995
367,0,0.25,0.25,0.01,3.2897141218185424
368,0,0.25,0.25,0.01,2.44994535446167
369,0,0.25,0.25,0.01,2.44994535446167
370,0,0.2,0.25,0.01,1.786009418964386
371,1,0.25,0.26,0.01,1.386401116847992
372,0,0.25,0.26,0.01,1.386401116847992
373,0,0.25,0.26,0.01,1.8702595233917236
374,0,0.2,0.26,0.01,4.316537624597549
375,0,0.15,0.25,0.01,1.8365996122360229
376,0,0.15,0.25,0.01,1.8365996122360229
377,0,0.15,0.25,0.01,3.0157254099845887
378,0,0.15,0.25,0.01,3.682934880256653
379,0,0.15,0.25,0.01,3.682934880256653
380,0,0.15,0.22,0.01,3.262263822555542
381,0,0.15,0.22,0.01,2.4832983195781706
382,1,0.2,0.23,0.01,2.7871372222900392
383,1,0.2,0.24,0.01,2.2672295928001405
384,0,0.15,0.24,0.01,2.2511206328868867
385,0,0.15,0.24,0.01,2.983559763431549
386,1,0.2,0.25,0.01,1.759464192390442
387,1,0.25,0.26,0.01,4.040313959121704
388,1,0.3,0.27,0.01,2.3526100397109984
389,0,0.3,0.27,0.01,1.9394226312637328
390,0,0.3,0.25,0.01,4.035519790649414
391,0,0.25,0.24,0.01,1.9455334424972535
392,1,0.3,0.25,0.01,3.0298783659934996
393,0,0.3,0.25,0.01,3.0298783659934996
394,0,0.3,0.25,0.01,3.092733907699585
395,1,0.35,0.26,0.01,3.092733907699585
396,0,0.35,0.26,0.01,1.6152682065963746
397,0,0.35,0.26,0.01,1.8080262422561646
398,0,0.35,0.25,0.01,2.4206134259700773
399,0,0.35,0.24,0.01,2.8930322408676146
400,0,0.35,0.24,0.01,3.2074146032333375
401,1,0.4,0.25,0.01,1.4103189170360566
402,1,0.4,0.26,0.01,1.4103189170360566
403,0,0.35,0.26,0.01,2.352758604288101
404,0,0.35,0.26,0.01,0.3899048864841461
405,0,0.35,0.26,0.01,2.562010180950165
406,0,0.3,0.26,0.01,2.1227934837341307
407,1,0.3,0.27,0.01,1.132547390460968
408,0,0.25,0.27,0.01,3.038385307788849
409,1,0.3,0.28,0.01,0.7520221471786499
410,0,0.3,0.27,0.01,2.417512458562851
411,0,0.3,0.27,0.01,2.417512458562851
412,4,0.45,0.31,0.01,2.5429256081581117
413,0,0.45,0.31,0.01,0.8108749270439148
414,0,0.45,0.31,0.01,0.8108749270439148
415,0,0.4,0.31,0.01,4.230754756927491
416,0,0.4,0.29,0.01,1.5914270639419557
417,0,0.4,0.28,0.01,2.505468690395355
418,0,0.4,0.28,0.01,2.505468690395355
419,0,0.4,0.28,0.01,3.414085727930069
420,0,0.4,0.28,0.01,2.1423817038536073
421,0,0.35,0.26,0.01,1.4339174389839173
422,0,0.3,0.26,0.01,3.365644109249115
423,1,0.35,0.27,0.01,3.1215783596038817
424,0,0.35,0.27,0.01,2.71712749004364
425,0,0.35,0.27,0.01,1.0954058766365051
426,0,0.35,0.27,0.01,2.9885048091411592
427,1,0.35,0.28,0.01,4.057090067863465
428,1,0.4,0.28,0.01,3.0375599682331087
429,1,0.4,0.27,0.01,5.147600054740906
430,1,0.45,0.28,0.01,5.871606385707855
431,1,0.5,0.29,0.01,3.286451703310013
432,1,0.35,0.3,0.01,2.743052512407303
433,0,0.35,0.3,0.01,3.033177709579468
434,3,0.5,0.33,0.01,3.16027826666832
435,0,0.5,0.33,0.01,1.1589847445487975
436,0,0.5,0.33,0.01,2.175040340423584
437,0,0.5,0.33,0.01,3.4329756140708922
438,1,0.55,0.34,0.01,1.206879621744156
439,0,0.55,0.34,0.01,3.5850852370262145
440,0,0.55,0.34,0.01,3.5850852370262145
441,0,0.55,0.34,0.01,2.247838091850281
442,0,0.55,0.34,0.01,3.3798975944519043
443,0,0.5,0.34,0.01,1.655430555343628
444,0,0.5,0.33,0.01,1.722422182559967
445,0,0.5,0.33,0.01,4.017613399028778
446,0,0.5,0.32,0.01,4.523208665847778
447,0,0.45,0.32,0.01,1.1502779603004456
448,0,0.4,0.32,0.01,2.2448397159576414
449,0,0.35,0.32,0.01,2.753088426589966
450,0,0.3,0.31,0.01,4.445335566997528
451,0,0.25,0.31,0.01,2.941809368133545
452,0,0.2,0.31,0.01,5.179927396774292
453,0,0.2,0.31,0.01,5.179927396774292
454,1,0.1,0.31,0.01,2.8409310281276703
455,1,0.15,0.31,0.01,2.933342832326889
456,0,0.15,0.31,0.01,0.9046499967575073
457,0,0.15,0.31,0.01,2.5939136028289793
458,0,0.1,0.31,0.01,2.8871920466423036
459,0,0.1,0.31,0.01,3.1325797557830812
460,0,0.1,0.31,0.01,4.338838338851929
461,1,0.15,0.32,0.01,2.804951524734497
462,0,0.15,0.32,0.01,2.804951524734497
463,1,0.2,0.32,0.01,2.831716024875641
464,2,0.3,0.33,0.01,4.661865663528443
465,0,0.3,0.33,0.01,1.9770947635173797
466,2,0.4,0.35,0.01,3.329086351394653
467,1,0.45,0.36,0.01,2.3198354482650756
468,0,0.45,0.36,0.01,1.5093475461006165
469,0,0.45,0.36,0.01,2.086257117986679
470,1,0.5,0.37,0.01,2.4937370300292967
471,0,0.5,0.36,0.01,3.4064355969429014
472,3,0.65,0.39,0.01,3.266941750049591
473,1,0.7,0.4,0.01,5.636527001857758
474,2,0.75,0.42,0.01,5.414759683609009
475,1,0.75,0.43,0.01,3.031266438961029
476,2,0.85,0.45,0.01,6.944551944732666
477,1,0.9,0.46,0.01,2.4613598585128784
478,3,1.05,0.49,0.01,2.5579612135887144
479,0,1.05,0.49,0.01,1.4666805028915406
480,0,1.05,0.49,0.01,2.359477996826172
481,1,1.05,0.5,0.01,2.1739580154418947
482,0,1.05,0.49,0.01,2.1739580154418947
483,3,1.15,0.51,0.01,1.5232487261295318
484,1,1.1,0.52,0.01,3.6332385659217836
485,3,1.25,0.55,0.01,2.731800937652588
486,0,1.15,0.54,0.01,2.3876021265983582
487,1,1.15,0.54,0.01,2.2912508130073546
488,0,1.15,0.53,0.01,2.628730320930481
489,0,1.15,0.53,0.01,4.5207818984985355
490,3,1.25,0.56,0.01,3.750079321861267
491,0,1.25,0.56,0.01,4.385282981395721
492,0,1.1,0.55,0.01,4.208956861495972
493,0,1.05,0.55,0.01,2.220489776134491
494,0,0.95,0.55,0.01,3.6944016337394716
495,0,0.9,0.54,0.01,2.6715917706489565
496,2,0.9,0.56,0.01,2.4655405998229982
497,1,0.9,0.57,0.01,1.804223370552063
498,0,0.75,0.57,0.01,5.045385122299194
499,0,0.75,0.57,0.01,5.045385122299194
500,0,0.75,0.57,0.01,5.045385122299194
501,1,0.75,0.57,0.01,3.157274639606476
502,0,0.75,0.56,0.01,2.904847240447998
503,0,0.6,0.56,0.01,2.5923338651657106
504,0,0.55,0.56,0.01,1.6865724802017212
505,0,0.4,0.56,0.01,4.465394067764282
506,2,0.5,0.58,0.01,5.399379730224609
507,0,0.45,0.57,0.01,2.6770426750183107
508,1,0.5,0.58,0.01,2.38981032371521
509,1,0.55,0.58,0.01,0.9047683000564575
510,0,0.4,0.58,0.01,1.7743712663650513
511,2,0.5,0.6,0.01,3.4779504358768465
512,0,0.5,0.56,0.01,2.879393994808197
513,0,0.5,0.56,0.01,2.340976893901825
514,2,0.6,0.58,0.01,4.386487472057342
515,5,0.85,0.63,0.01,3.7442402720451353
516,1,0.8,0.64,0.01,7.266038227081299
517,0,0.75,0.64,0.01,5.201799488067627
518,0,0.75,0.64,0.01,3.2241990327835084
519,1,0.8,0.65,0.01,3.4515386819839478
520,0,0.8,0.65,0.01,4.325363802909851
521,0,0.75,0.65,0.01,4.325363802909851
522,0,0.75,0.65,0.01,3.0892507076263427
523,1,0.8,0.65,0.01,3.212188160419464
524,1,0.85,0.66,0.01,2.1218172550201415
525,0,0.85,0.66,0.01,2.5873270869255065
526,2,0.85,0.68,0.01,5.488913631439209
527,3,1.0,0.7,0.01,5.488913631439209
528,0,0.95,0.69,0.01,1.7908239603042602
529,0,0.9,0.68,0.01,6.299291038513184
530,1,0.95,0.68,0.01,2.6360982179641725
531,2,0.95,0.69,0.01,4.9467508554458615
532,0,0.95,0.68,0.01,1.3040083050727844
533,3,1.1,0.71,0.01,3.8573832511901855
534,0,1.0,0.68,0.01,4.1745946407318115
535,0,0.75,0.68,0.01,2.966624730825424
536,0,0.7,0.68,0.01,2.062898325920105
537,1,0.75,0.69,0.01,2.062898325920105
538,0,0.75,0.68,0.01,2.499307942390442
539,1,0.75,0.69,0.01,3.2233598709106444
540,0,0.75,0.69,0.01,3.0809157371520994
541,0,0.75,0.69,0.01,3.0809157371520994
542,0,0.75,0.69,0.01,3.0809157371520994
543,0,0.7,0.69,0.01,1.7523444175720215
544,0,0.65,0.69,0.01,4.35373547077179
545,0,0.65,0.69,0.01,3.54253066778183
546,1,0.6,0.7,0.01,5.40204348564148
547,0,0.45,0.7,0.01,1.4940922021865846
548,0,0.45,0.7,0.01,4.295961749553681
549,0,0.45,0.7,0.01,3.6294623136520388
550,0,0.4,0.7,0.01,4.267613458633423
551,3,0.45,0.73,0.01,2.093470799922943
552,0,0.45,0.73,0.01,1.5400048851966859
553,0,0.3,0.73,0.01,3.5423080921173096
554,2,0.4,0.74,0.01,3.5084145963191986
555,1,0.45,0.74,0.01,3.5084145963191986
